Codigo_Planta,Nombre_Recurso_UPME,Departamento,Codigo_Municipio,Municipio,Region_Geografica,Longitud,Latitud,Capacidad_Efectiva_MW,Tipo_Generacion_UPME,Combustible_UPME,Tipo_Despacho_UPME,Clasificacion_UPME,Estado_Recurso_UPME,Agente_Representante_UPME,Fecha_Operacion_UPME,Anio_FPO_UPME,Fecha_Actualizacion_UPME,Factor_Conversion,Es_Menor,Id_UPME
3Q7D,AUTOG BIOS FINCA BUGA,VALLE DEL CAUCA,76113,BUGALAGRANDE,Pacífico,-76.08961535632501,4.196858156352319,1.06,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2024-10-19,2024,2026-08-03,0.0,NO,603
3Q87,GD ERCO SALDANA I,TOLIMA,73671,SALDAÑA,Centro,-75.01860072031324,3.912541226159552,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2024-11-17,2024,2026-08-03,0.0,SI,535
3Q89,GD ERCO SALDANA II,TOLIMA,73671,SALDAÑA,Centro,-75.01860072031324,3.912541226159552,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2024-11-17,2024,2026-08-03,0.0,SI,536
3Q99,AUTOG BIODIANA 1,CASANARE,85001,YOPAL,Oriente,-72.25798324179046,5.242711687577748,4.99,TERMICA,BIOMASA,ND,AUTOGENERADOR,OPERACIÓN,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,2025-01-24,2025,2026-08-03,15.2,NO,213
3Q9K,MINIGRANJA LA PAZ VERSO,CESAR,20621,LA PAZ,Caribe,-73.078475713251,10.244460449569692,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-01-17,2025,2026-08-03,0.0,SI,254
3QCI,CONDOR,CUNDINAMARCA,25745,SIMIJACA,Centro,-73.84519351907898,5.5097728944162725,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,TERMOEMCALI I S.A E.S.P,2024-11-09,2024,2026-08-03,0.0,SI,376
3QK6,AUTOG BIOS CIENAGA ORO,CÓRDOBA,23189,CIÉNAGA DE ORO,Caribe,-75.60778143094583,8.841793847590948,1.1,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2024-11-02,2024,2026-08-03,0.0,NO,323
3QPE,GD BOCAS DEL PALO,VALLE DEL CAUCA,76364,JAMUNDÍ,Pacífico,-76.62762608770964,3.2138734008022607,0.1,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2024-12-27,2024,2026-08-03,0.0,SI,582
3QQ3,GD FINCA ISABEL LOPEZ,ATLÁNTICO,08638,SABANALARGA,Caribe,-74.95510955662664,10.622505657124778,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2024-11-09,2024,2026-08-03,0.0,SI,139
3R9G,GD EL ROBLE,SUCRE,70233,EL ROBLE,Caribe,-75.14535036538611,9.036194276791969,0.996,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,PROELECTRICA S.A.S E.S.P.,2024-11-24,2024,2026-08-03,0.0,SI,515
3RGX,JUMI,ATLÁNTICO,08296,GALAPA,Caribe,-74.88709153285787,10.897722810082573,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,VATIA S.A. E.S.P.,2024-12-05,2024,2026-08-03,0.0,SI,122
3RGZ,MINIGRANJA LA PAZ LEYENDA,CESAR,20621,LA PAZ,Caribe,-73.078475713251,10.244460449569692,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2024-12-01,2024,2026-08-03,0.0,SI,255
3RH2,AUTOG HIDROSOLAR I,CASANARE,85001,YOPAL,Oriente,-72.25798324179046,5.242711687577748,4.9,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-05-28,2026,2026-08-03,0.0,NO,212
3RKN,ECOPARQUE BRISAS,HUILA,41016,AIPE,Centro,-75.27655250183108,3.2433946430352805,4.0,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,INACTIVO,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,2024-12-03,2024,2026-08-03,0.0,NO,383
3RKP,AUTOG ENKA 1,ANTIOQUIA,05308,GIRARDOTA,Antioquia,-75.44794124338054,6.3797529997366285,4.0,TERMICA,CARBON,ND,AUTOGENERADOR,INACTIVO,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2024-12-14,2024,2026-08-03,0.0,NO,31
4QPJ,SOL DEL MAR II,CÓRDOBA,23068,AYAPEL,Caribe,-75.04871885055339,8.265753746461494,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,GR POWER COLOMBIA S.A.S E.S.P.,2026-07-20,2026,2026-08-03,0.0,SI,328
4RG6,AUTOG CELSIA SOLAR TQ JAMUNDI,VALLE DEL CAUCA,76364,JAMUNDÍ,Pacífico,-76.62762608770964,3.2138734008022607,1.92,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2025-03-05,2025,2026-08-03,0.0,NO,581
4RGG,PARQUE SOLAR BARANOA,ATLÁNTICO,08078,BARANOA,Caribe,-74.92219610114647,10.793290323863562,19.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,FOTOVOLTAICO EL YARUMO SAS ESP,2025-04-29,2025,2026-08-03,0.0,SI,113
4RMR,MINIGRANJA LA PAZ ESMERALDA,CESAR,20621,LA PAZ,Caribe,-73.078475713251,10.244460449569692,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-02-25,2025,2026-08-03,0.0,SI,253
4S1G,MINIGRANJA VILLANUEVA,LA GUAJIRA,44874,VILLANUEVA,Caribe,-72.97519308291278,10.583649556176084,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-07-24,2025,2026-08-03,0.0,SI,397
4S66,GD DIOCESIS DE RIOHACHA,LA GUAJIRA,44001,RIOHACHA,Caribe,-72.95884811048109,11.24294815602286,0.15,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ENERGIA LIMPIA Y EFICIENTE S.A.S ESP,2025-01-24,2025,2026-08-03,0.0,SI,394
4S7E,MINIGRANJA EL SON,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-04-27,2025,2026-08-03,0.0,SI,293
4S7I,SOL Y CIELO II,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ENERGIA Y GAS DE COLOMBIA SAS ESP,2025-03-06,2025,2026-08-03,0.0,SI,340
4S7K,SOL Y CIELO III,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ENERGIA Y GAS DE COLOMBIA SAS ESP,2025-03-06,2025,2026-08-03,0.0,SI,339
4SNT,PCH JULIO BRAVO,NARIÑO,52001,PASTO,Pacífico,-77.20610379310708,1.0836182335278874,2.08,HIDRAULICA,AGUA,ND,NORMAL,INACTIVO,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,2025-01-31,2025,2026-08-03,1.31,SI,443
4SO2,MINIGRANJA EL MERENGUE,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-04-15,2025,2026-08-03,0.0,SI,296
4SO4,ROKRA,TOLIMA,73671,SALDAÑA,Centro,-75.01860072031324,3.912541226159552,9.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-06-27,2026,2026-08-03,0.0,SI,537
4SO6,LA MARTINA,CUNDINAMARCA,25530,PARATEBUENO,Centro,-73.24166610924361,4.368161471289548,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,ERCO GENERACION S.A.S. ESP,2025-10-31,2025,2026-08-03,0.0,SI,357
4SO8,MINIGRANJA LA PUYA,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-04-06,2025,2026-08-03,0.0,SI,292
4SS7,SOL Y CIELO IV,CÓRDOBA,23079,BUENAVISTA,Caribe,-75.43384001116792,8.191387044568936,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ENERGIA Y GAS DE COLOMBIA SAS ESP,2025-03-20,2025,2026-08-03,0.0,SI,327
4T6C,AUTOG LOS POCITOS 1,ATLÁNTICO,08832,TUBARÁ,Caribe,-74.984485956789,10.907056507853962,4.1,TERMICA,BIOGAS,ND,AUTOGENERADOR,OPERACIÓN,BCCY CORDOBA S.A.S. E.S.P.,2025-02-15,2025,2026-08-03,4.39,NO,136
4T6E,AUTOG CORPACERO 1,ATLÁNTICO,08001,BARRANQUILLA,Caribe,-74.82774550660668,10.981524582561143,2.1,TERMICA,GAS,ND,AUTOGENERADOR,OPERACIÓN,PROELECTRICA S.A.S E.S.P.,2025-03-18,2025,2026-08-03,9.2,NO,95
4T9M,GD NAOS II,NARIÑO,52786,TAMINANGO,Pacífico,-77.32523753901599,1.5916601918367703,0.96,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,BIA ENERGY S.A.S. E.S.P,2025-03-01,2025,2026-08-03,0.0,SI,440
4UK6,PARQUE EOLICO CARRETO,ATLÁNTICO,08372,JUAN DE ACOSTA,Caribe,-75.07842055074188,10.823061226428468,9.1,EOLICA,VIENTO,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2025-06-28,2025,2026-08-03,0.001,SI,121
4ULO,MINIGRANJA LA RESERVA,SANTANDER,68655,SABANA DE TORRES,Oriente,-73.5715473572126,7.403029796330422,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-07-03,2025,2026-08-03,0.0,SI,479
4ULS,MINIGRANJA EL OLIMPO,SANTANDER,68418,LOS SANTOS,Oriente,-73.1078522219046,6.812160346915275,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-02-25,2026,2026-08-03,0.0,SI,497
4ULY,GD ERCO GUAMO III,TOLIMA,73319,GUAMO,Centro,-74.97657361950692,4.076500729146935,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2025-03-29,2025,2026-08-03,0.0,SI,571
4UM1,GD ERCO GUAMO IV,TOLIMA,73319,GUAMO,Centro,-74.97657361950692,4.076500729146935,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2025-03-29,2025,2026-08-03,0.0,SI,572
4UZM,SOLAR PALMASECA I,VALLE DEL CAUCA,76520,PALMIRA,Pacífico,-76.22786086762281,3.558395439731676,13.0,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2025-04-26,2025,2026-08-03,0.0,SI,616
4UZO,SOLAR PALMASECA II,VALLE DEL CAUCA,76520,PALMIRA,Pacífico,-76.22786086762281,3.558395439731676,11.95,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2025-09-08,2025,2026-08-03,0.0,SI,617
4UZS,SOL Y CIELO V,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ENERGIA Y GAS DE COLOMBIA SAS ESP,2025-05-07,2025,2026-08-03,0.0,SI,341
4UZU,GD ERCO GUAMO II,TOLIMA,73319,GUAMO,Centro,-74.97657361950692,4.076500729146935,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2025-03-29,2025,2026-08-03,0.0,SI,570
4VBC,SOL Y CIELO VI,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ENERGIA Y GAS DE COLOMBIA SAS ESP,2025-05-07,2025,2026-08-03,0.0,SI,338
4VYB,GD ERCO GUAMO I,TOLIMA,73319,GUAMO,Centro,-74.97657361950692,4.076500729146935,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2025-04-25,2025,2026-08-03,0.0,SI,569
4VYM,AUTOG MOLINOS SANTA MARTA,VALLE DEL CAUCA,76113,BUGALAGRANDE,Pacífico,-76.08961535632501,4.196858156352319,3.3,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2025-12-23,2025,2026-08-03,0.0,NO,606
4WP2,GD NAOS III,NARIÑO,52786,TAMINANGO,Pacífico,-77.32523753901599,1.5916601918367703,0.96,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,BIA ENERGY S.A.S. E.S.P,2025-05-01,2025,2026-08-03,0.0,SI,437
4WUK,AUTOG COMOLSA,VALLE DEL CAUCA,76113,BUGALAGRANDE,Pacífico,-76.08961535632501,4.196858156352319,3.3,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2025-12-23,2025,2026-08-03,0.0,NO,605
4WUM,AUTOG QBCO,VALLE DEL CAUCA,76113,BUGALAGRANDE,Pacífico,-76.08961535632501,4.196858156352319,3.3,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2025-12-23,2025,2026-08-03,0.0,NO,604
4WWQ,MINIGRANJA IBIRICO,CESAR,20400,LA JAGUA DE IBIRICO,Caribe,-73.32248366565186,9.520993036016883,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-07-20,2025,2026-08-03,0.0,SI,264
4WWY,GD SAN MARTIN,META,50689,SAN MARTÍN,Oriente,-72.65678817183543,3.5158817923423245,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ELECTRIFICADORA DEL META S.A. E.S.P.,2025-05-10,2025,2026-08-03,0.0,SI,425
4XOU,MINIGRANJA LA CUMBIA,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-05-06,2026,2026-08-03,0.0,SI,291
4XP3,AUTOG TERMOARAUCA 1,ARAUCA,81736,SARAVENA,Oriente,-71.85071352405885,6.906943255370339,4.9,TERMICA,GAS,ND,AUTOGENERADOR,OPERACIÓN,GENERSA S.A.S. E.S.P.,2025-08-26,2025,2026-08-03,10.765,NO,88
4XQ2,PARQUE SOLAR INTI I,CÓRDOBA,23350,LA APARTADA,Caribe,-75.28816892179032,8.05221449624188,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,EMPRESA URRA S.A. E.S.P.,2025-07-15,2025,2026-08-03,0.0,SI,330
4XQA,GD SAN MARTIN II,META,50689,SAN MARTÍN,Oriente,-72.65678817183543,3.5158817923423245,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ELECTRIFICADORA DEL META S.A. E.S.P.,2025-05-24,2025,2026-08-03,0.0,SI,427
4XQC,AUTOG GOLOSINAS TRULULU,CALDAS,17001,MANIZALES,Eje Cafetero,-75.50729572535269,5.083438748349718,3.3,HIDRAULICA,AGUA,ND,AUTOGENERADOR,OPERACIÓN,ENERXIA COLOMBIA SAS ESP,2025-12-14,2025,2026-08-03,0.8,SI,191
4XUX,GD PULOY,ATLÁNTICO,08296,GALAPA,Caribe,-74.88709153285787,10.897722810082573,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-09-24,2025,2026-08-03,0.0,SI,123
4Y5T,GD SAN MARTIN III,META,50689,SAN MARTÍN,Oriente,-72.65678817183543,3.5158817923423245,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ELECTRIFICADORA DEL META S.A. E.S.P.,2025-06-14,2025,2026-08-03,0.0,SI,426
4YAW,AUTOG PALMERAS DE LA COSTA,CESAR,20238,EL COPEY,Caribe,-73.91284691348685,10.199930964845986,3.2,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,VOLTAJE EMPRESARIAL S.A.S. E.S.P.,2025-06-21,2025,2026-08-03,0.0,NO,261
4YCF,SHANGRI LA,TOLIMA,73001,IBAGUÉ,Centro,-75.2526057216586,4.451927493294694,160.0,SOLAR,RAD SOLAR,DC,NORMAL,OPERACIÓN,ISAGEN S.A. E.S.P.,2025-10-22,2025,2026-08-03,0.0,NO,575
4YCN,VILLANUEVA 1,CASANARE,85440,VILLANUEVA,Oriente,-72.82312355342087,4.528295506684822,25.0,TERMICA,BIOMASA,DC,NORMAL,OPERACIÓN,REFOENERGY VILLANUEVA S.A.S E.S.P.,2025-10-01,2025,2026-08-03,11.9149,NO,206
4YKB,SOLAR PN I,BOLÍVAR,13052,ARJONA,Caribe,-75.37142183577825,10.164439440090927,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,VATIA S.A. E.S.P.,2025-09-05,2025,2026-08-03,0.0,SI,152
4YL2,GD GRANJA LA RUBIELA,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,DUCK ENERGY S.A.S. ESP,2025-07-18,2025,2026-08-03,0.0,SI,337
4YL8,PETALO DEL NORTE DE SANTANDER I,NORTE DE SANTANDER,54385,LA ESPERANZA,Oriente,-73.36141423847582,7.695232776976106,19.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-07-30,2026,2026-08-03,0.0,SI,447
4YLA,GD ALEJANDRIA I,SANTANDER,68655,SABANA DE TORRES,Oriente,-73.5715473572126,7.403029796330422,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,PROELECTRICA S.A.S E.S.P.,2025-08-21,2025,2026-08-03,0.0,SI,480
4YLC,GD ALEJANDRIA III,SANTANDER,68655,SABANA DE TORRES,Oriente,-73.5715473572126,7.403029796330422,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,PROELECTRICA S.A.S E.S.P.,2025-10-23,2025,2026-08-03,0.0,SI,482
4YLE,GD ALEJANDRIA II,SANTANDER,68655,SABANA DE TORRES,Oriente,-73.5715473572126,7.403029796330422,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,PROELECTRICA S.A.S E.S.P.,2025-10-23,2025,2026-08-03,0.0,SI,481
4YLK,DELTA I,NARIÑO,52786,TAMINANGO,Pacífico,-77.32523753901599,1.5916601918367703,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-07-12,2025,2026-08-03,0.0,SI,436
4YLM,POLARIS I,CAUCA,19450,MERCADERES,Pacífico,-77.18061737754445,1.7938202194624484,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-07-12,2025,2026-08-03,0.0,SI,247
4YLO,SAN ONOFRE,SUCRE,70713,SAN ONOFRE,Caribe,-75.50522786680389,9.814574389240411,0.9,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-07-12,2025,2026-08-03,0.0,SI,519
4Z8H,ZAMBRANO II,BOLÍVAR,13894,ZAMBRANO,Caribe,-74.88066314753708,9.745141683103633,15.5,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,DEPI ENERGY S.A.S. E.S.P.,2025-09-20,2025,2026-08-03,0.0,SI,172
4Z8L,MINIGRANJA SAN DIEGO SUR,CESAR,20750,SAN DIEGO,Caribe,-73.28805413567513,10.169512856483978,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-12-06,2025,2026-08-03,0.0,SI,280
4Z8N,MINIGRANJA EL JOROPO,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-06-19,2026,2026-08-03,0.0,SI,294
4Z8P,MINIGRANJA EL MAPALE,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-06-19,2026,2026-08-03,0.0,SI,290
4Z8T,GD ENCANTO,ATLÁNTICO,08558,POLONUEVO,Caribe,-74.85414968731368,10.767399682900503,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,2025-09-24,2025,2026-08-03,0.0,SI,145
4Z9Q,SOLAR ARDOBELA I,CAUCA,19698,SANTANDER DE QUILICHAO,Pacífico,-76.49874409423688,2.9844613545513328,9.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,ECOARDOBELA I S.A.S. E.S.P.,2025-12-23,2025,2026-08-03,0.0,SI,226
4Z9S,SOLAR ARDOBELA II,CAUCA,19698,SANTANDER DE QUILICHAO,Pacífico,-76.49874409423688,2.9844613545513328,9.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,ECOARDOBELA I S.A.S. E.S.P.,2025-12-23,2025,2026-08-03,0.0,SI,227
4ZEP,GD ERCO MARIANGOLA,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2025-08-12,2025,2026-08-03,0.0,SI,295
4ZIO,GD BLANCA ENERGY I,CESAR,20621,LA PAZ,Caribe,-73.078475713251,10.244460449569692,0.1,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,COENERGIA S.A.S. E.S.P.,2025-08-16,2025,2026-08-03,0.0,SI,257
4ZIS,GD BLANCA ENERGY II,CESAR,20621,LA PAZ,Caribe,-73.078475713251,10.244460449569692,0.1,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,COENERGIA S.A.S. E.S.P.,2025-08-16,2025,2026-08-03,0.0,SI,258
5AD4,AUTOG CORONA SOPO,CUNDINAMARCA,25758,SOPÓ,Centro,-73.9658781572521,4.888050411714216,4.825,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,ENEL COLOMBIA SA ESP,2025-08-22,2025,2026-08-03,0.0,NO,375
5AUE,GD PXV I,SANTANDER,68081,BARRANCABERMEJA,Oriente,-73.78214388864318,7.054058477215098,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ES INVEST COLOMBIA S.A.S. ESP,2025-10-09,2025,2026-08-03,0.0,SI,492
5AUG,GD PXV IV,SANTANDER,68081,BARRANCABERMEJA,Oriente,-73.78214388864318,7.054058477215098,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ES INVEST COLOMBIA S.A.S. ESP,2025-10-09,2025,2026-08-03,0.0,SI,491
5AUM,GD GRANJA SAN PELAYO,CÓRDOBA,23686,SAN PELAYO,Caribe,-75.90958071859738,8.987794233464697,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,DUCK ENERGY S.A.S. ESP,2025-10-16,2025,2026-08-03,0.0,SI,305
5AXC,VALLEDUPAR II,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2026-01-25,2026,2026-08-03,0.0,SI,286
5AXE,VALLEDUPAR I,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2025-12-08,2025,2026-08-03,0.0,SI,285
5AXG,VALLEDUPAR III,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2026-03-15,2026,2026-08-03,0.0,SI,287
5AXI,GD PARQUE SOLAR GRANADA I,META,50313,GRANADA,Oriente,-73.76109098208737,3.4410026873768618,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ELECTRIFICADORA DEL META S.A. E.S.P.,2025-09-13,2025,2026-08-03,0.0,SI,416
5B15,GD MGS 0013 LA MESA,SANTANDER,68418,LOS SANTOS,Oriente,-73.1078522219046,6.812160346915275,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-02-25,2026,2026-08-03,0.0,SI,496
5BPT,GD DELTA II,NARIÑO,52786,TAMINANGO,Pacífico,-77.32523753901599,1.5916601918367703,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,BIA ENERGY S.A.S. E.S.P,2025-09-20,2025,2026-08-03,0.0,SI,438
5BPX,GD AGUSTIN I,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,Oriente,-72.4886522050001,8.111911101392629,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-01-23,2026,2026-08-03,0.0,SI,450
